ID,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
2540,Male,White,53,25-60,44290,698,59439,Part-time,Bachelor's,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
6828,Male,Hispanic,70,Over 60,89239,672,397871,Full-time,Bachelor's,Citizen,Limited,No,Yes,Rural,Approved
3854,Female,White,82,Over 60,81395,721,165147,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
2464,Male,White,29,25-60,125129,597,80533,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
5730,Male,White,18,Under 25,60274,661,253044,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
9415,Female,White,35,25-60,129849,530,233833,Unemployed,Graduate,Citizen,Fluent,No,Yes,Urban Professional,Approved
9481,Male,White,45,25-60,89830,536,378462,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Working Class Urban,Approved
723,Male,White,30,25-60,134616,824,314605,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
6802,Male,Black,53,25-60,160165,673,416799,Self-employed,High School,Citizen,Fluent,No,No,Urban Professional,Denied
9372,Female,Black,28,25-60,61708,628,300059,Full-time,Some College,Citizen,Fluent,Yes,No,Urban Professional,Denied
5755,Female,Hispanic,35,25-60,128519,615,130458,Part-time,High School,Citizen,Limited,No,No,High-income Suburban,Denied
1966,Female,White,74,Over 60,109559,757,245759,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
9404,Female,Hispanic,36,25-60,160961,733,181799,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
8519,Female,White,67,Over 60,66747,604,394309,Part-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
1461,Male,White,47,25-60,72538,736,318529,Full-time,Graduate,Citizen,Limited,Yes,No,High-income Suburban,Approved
9035,Female,Hispanic,81,Over 60,138412,781,421533,Full-time,Some College,Citizen,Limited,Yes,No,Working Class Urban,Denied
401,Female,Hispanic,71,Over 60,74447,557,407446,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Denied
5468,Male,Asian,80,Over 60,92229,808,343365,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
7808,Male,White,42,25-60,78510,645,92942,Full-time,Some College,Visa Holder,Fluent,No,No,Rural,Denied
6034,Female,Asian,64,Over 60,105260,535,242590,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
4032,Male,White,31,25-60,116108,835,152777,Full-time,Some College,Citizen,Limited,No,No,Historically Redlined,Approved
9953,Male,White,25,25-60,142605,755,438975,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
1334,Female,Hispanic,59,25-60,171357,809,395954,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
3508,Female,White,34,25-60,136991,653,312574,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
4203,Male,Hispanic,22,Under 25,33656,529,286941,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
428,Female,White,52,25-60,104598,579,171376,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
7103,Male,Asian,75,Over 60,134899,652,360706,Gig,High School,Citizen,Limited,No,No,High-income Suburban,Approved
4544,Female,Black,72,Over 60,151011,670,360221,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
8459,Female,Asian,49,25-60,125885,658,387721,Part-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
3027,Female,White,57,25-60,25247,578,185300,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
4561,Male,White,37,25-60,159134,573,227388,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
9762,Female,White,73,Over 60,159496,712,57526,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
5944,Female,Hispanic,60,25-60,79022,647,372383,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
8651,Female,White,63,Over 60,88721,708,84783,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Denied
7490,Female,White,44,25-60,58071,830,63501,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
4674,Male,Hispanic,61,Over 60,132323,744,215198,Part-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
3698,Male,White,47,25-60,157112,582,98641,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
4720,Male,White,23,Under 25,30400,783,421458,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
7529,Male,White,24,Under 25,110782,539,244119,Gig,Some College,Citizen,Fluent,No,Yes,Working Class Urban,Approved
9343,Male,Hispanic,25,25-60,38321,592,61701,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
8184,Male,White,19,Under 25,136689,697,194749,Part-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
4555,Female,Hispanic,41,25-60,136822,742,222371,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
2444,Female,White,73,Over 60,92602,802,315495,Full-time,Bachelor's,Permanent Resident,Fluent,Yes,No,High-income Suburban,Denied
8516,Female,White,66,Over 60,131524,537,234800,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
932,Male,White,72,Over 60,36816,725,56549,Full-time,Bachelor's,Permanent Resident,Fluent,Yes,No,Urban Professional,Denied
4625,Male,White,67,Over 60,117994,528,79812,Gig,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
6341,Male,Hispanic,33,25-60,48873,637,102483,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
695,Female,White,26,25-60,107567,838,79138,Full-time,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Denied
74,Male,White,59,25-60,144168,675,122719,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
8576,Female,Hispanic,54,25-60,32120,724,69021,Part-time,High School,Citizen,Fluent,No,Yes,High-income Suburban,Denied
8668,Male,White,39,25-60,78771,642,256666,Full-time,Graduate,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
7067,Female,Hispanic,44,25-60,101162,755,400498,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
1646,Female,White,74,Over 60,157323,587,90180,Self-employed,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
2690,Male,Black,73,Over 60,130762,561,194015,Self-employed,Bachelor's,Permanent Resident,Fluent,No,No,Urban Professional,Denied
2760,Female,White,64,Over 60,120167,792,58024,Part-time,Graduate,Citizen,Fluent,No,No,Historically Redlined,Approved
2928,Female,White,44,25-60,168764,687,193001,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Approved
9564,Male,White,33,25-60,136876,614,434116,Self-employed,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
9423,Male,Black,77,Over 60,87147,747,71472,Gig,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
515,Male,White,57,25-60,74963,827,200407,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
1244,Female,White,39,25-60,130919,756,284142,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
4817,Male,Black,79,Over 60,47345,634,368087,Full-time,Graduate,Visa Holder,Fluent,No,Yes,Historically Redlined,Denied
6921,Female,Hispanic,33,25-60,134889,585,192547,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
5592,Female,White,74,Over 60,162288,681,203524,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
8673,Female,White,59,25-60,116345,534,199412,Self-employed,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
1807,Male,Asian,33,25-60,140208,603,97102,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
882,Female,White,42,25-60,145648,732,155270,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
2802,Female,White,39,25-60,44592,681,83569,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
2728,Female,White,36,25-60,71614,756,368143,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Working Class Urban,Denied
2965,Male,White,20,Under 25,140938,632,290116,Self-employed,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
9798,Male,Hispanic,61,Over 60,25755,634,300082,Full-time,High School,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
5627,Male,Black,76,Over 60,121239,797,325807,Self-employed,Bachelor's,Citizen,Limited,No,No,Historically Redlined,Approved
4240,Male,White,46,25-60,147029,764,361938,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
5930,Female,Hispanic,44,25-60,65662,623,350486,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Denied
6958,Male,Multiracial,48,25-60,172304,838,198420,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Approved
115,Male,White,35,25-60,112707,539,215561,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
4301,Female,White,20,Under 25,86082,564,285422,Full-time,Graduate,Citizen,Fluent,Yes,No,High-income Suburban,Approved
7441,Male,White,73,Over 60,30872,656,87607,Self-employed,High School,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
5611,Male,White,68,Over 60,31454,736,314208,Part-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
4079,Female,White,46,25-60,96140,819,231720,Part-time,High School,Citizen,Fluent,No,No,Rural,Denied
1934,Male,White,45,25-60,52080,679,51162,Full-time,High School,Permanent Resident,Fluent,No,Yes,Working Class Urban,Denied
2262,Male,White,79,Over 60,131959,649,336238,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
6631,Male,White,40,25-60,162462,609,367825,Gig,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
1865,Female,White,58,25-60,47136,622,176657,Gig,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
9711,Female,Multiracial,64,Over 60,41471,653,381949,Part-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
2608,Female,White,45,25-60,169738,728,143267,Self-employed,High School,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
892,Female,Asian,31,25-60,59402,653,180223,Full-time,Some College,Permanent Resident,Fluent,No,No,Urban Professional,Denied
9915,Female,White,65,Over 60,126472,562,243785,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Working Class Urban,Approved
5421,Female,White,18,Under 25,150986,644,137730,Part-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
8695,Female,Hispanic,23,Under 25,99620,781,151114,Full-time,Bachelor's,Citizen,Limited,No,No,Rural,Approved
4928,Male,White,30,25-60,89402,753,341556,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
5433,Female,White,46,25-60,85021,502,50140,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
7179,Male,White,59,25-60,114101,644,306358,Full-time,Some College,Citizen,Fluent,Yes,Yes,Urban Professional,Denied
5654,Female,White,34,25-60,92032,648,314280,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
25,Male,White,30,25-60,71391,513,63297,Full-time,High School,Citizen,Fluent,No,Yes,Urban Professional,Denied
3710,Female,Hispanic,23,Under 25,75802,621,136254,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
7015,Male,Hispanic,79,Over 60,169135,634,217432,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Working Class Urban,Denied
1052,Female,White,43,25-60,170245,845,327518,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Denied
3800,Female,Hispanic,45,25-60,166736,694,151628,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
1137,Female,Hispanic,41,25-60,113469,785,390409,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
6351,Female,White,73,Over 60,102668,847,429066,Full-time,High School,Permanent Resident,Fluent,No,No,Urban Professional,Denied
4947,Female,White,54,25-60,58302,798,132895,Gig,Graduate,Permanent Resident,Fluent,No,No,Urban Professional,Approved
3651,Female,White,45,25-60,63438,725,245491,Full-time,Some College,Citizen,Limited,No,No,Rural,Denied
8916,Female,Hispanic,28,25-60,117328,791,323690,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
8865,Female,White,18,Under 25,173128,604,301776,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
1937,Male,Hispanic,54,25-60,117711,509,133145,Full-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Denied
6566,Male,Black,21,Under 25,135168,834,245046,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
2383,Female,Black,39,25-60,172387,740,149235,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
4755,Male,Hispanic,33,25-60,65860,838,216831,Gig,High School,Visa Holder,Fluent,No,Yes,High-income Suburban,Denied
2790,Male,White,47,25-60,173253,775,61172,Full-time,Bachelor's,Permanent Resident,Limited,No,No,Working Class Urban,Approved
6458,Male,White,69,Over 60,101559,755,437496,Full-time,Graduate,Visa Holder,Fluent,No,No,Working Class Urban,Denied
7300,Female,White,51,25-60,160169,640,156613,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
4300,Male,White,24,Under 25,99633,622,316914,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
7146,Female,Hispanic,73,Over 60,94675,729,382875,Full-time,Bachelor's,Citizen,Limited,No,No,Historically Redlined,Denied
6278,Male,White,39,25-60,102633,525,59751,Full-time,Graduate,Citizen,Fluent,Yes,No,Working Class Urban,Approved
7295,Male,Multiracial,54,25-60,41656,739,150836,Part-time,High School,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
3056,Female,White,28,25-60,166114,506,345626,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
5634,Male,White,73,Over 60,80667,758,114086,Full-time,High School,Citizen,Limited,No,No,Rural,Denied
8855,Male,White,33,25-60,47621,846,403805,Full-time,Bachelor's,Citizen,Limited,No,No,Rural,Approved
1480,Female,White,40,25-60,124746,605,304557,Full-time,Some College,Permanent Resident,Fluent,No,No,Urban Professional,Denied
3739,Male,White,20,Under 25,114051,505,120517,Full-time,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Denied
6164,Male,White,72,Over 60,39182,598,86222,Full-time,Graduate,Citizen,Fluent,Yes,No,Working Class Urban,Denied
7711,Male,White,25,25-60,160186,777,275274,Part-time,Graduate,Citizen,Limited,No,No,Rural,Approved
3863,Female,White,63,Over 60,159436,810,50788,Gig,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Approved
8175,Female,Hispanic,30,25-60,80191,566,270806,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
6582,Female,White,51,25-60,61374,839,281832,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
3368,Female,White,69,Over 60,126922,708,153866,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
3400,Male,White,20,Under 25,40321,714,296291,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
1763,Male,White,70,Over 60,104976,507,83325,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
1683,Male,White,38,25-60,30776,500,244950,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Rural,Denied
9439,Male,Hispanic,25,25-60,101575,552,347166,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Denied
2850,Male,Black,58,25-60,78906,629,301742,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
6234,Male,White,77,Over 60,158057,646,239409,Full-time,Graduate,Citizen,Fluent,Yes,No,Urban Professional,Denied
4621,Female,Asian,61,Over 60,126008,737,281879,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
5121,Female,White,82,Over 60,95122,611,235719,Gig,High School,Permanent Resident,Fluent,Yes,No,Urban Professional,Approved
1879,Male,White,36,25-60,150551,653,295227,Self-employed,Some College,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
7319,Male,White,68,Over 60,61339,505,275840,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
8366,Female,Black,67,Over 60,109465,611,187691,Part-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
4507,Male,White,55,25-60,96858,846,108068,Gig,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Approved
6251,Male,White,57,25-60,90411,787,363385,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
8269,Male,White,22,Under 25,132710,769,438177,Unemployed,Some College,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
6156,Male,Black,57,25-60,72477,760,96806,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
6481,Male,White,75,Over 60,110830,690,164844,Self-employed,Graduate,Citizen,Limited,No,No,Working Class Urban,Denied
5329,Male,White,23,Under 25,48608,524,86406,Self-employed,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
2417,Female,White,82,Over 60,110756,760,129986,Full-time,Graduate,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
8969,Male,Hispanic,71,Over 60,128735,809,158795,Full-time,Graduate,Citizen,Fluent,Yes,No,Working Class Urban,Approved
1886,Female,Hispanic,20,Under 25,26340,630,115230,Full-time,Graduate,Citizen,Fluent,Yes,No,Working Class Urban,Denied
8798,Male,White,79,Over 60,129890,635,433135,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
3645,Non-binary,Black,34,25-60,78364,615,136259,Full-time,Some College,Citizen,Limited,Yes,Yes,Urban Professional,Denied
7589,Female,White,73,Over 60,146249,757,347163,Full-time,High School,Permanent Resident,Fluent,No,No,Urban Professional,Denied
420,Female,Black,18,Under 25,111199,801,308335,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
9299,Female,White,31,25-60,39690,734,258251,Full-time,Graduate,Visa Holder,Fluent,No,No,Urban Professional,Denied
8926,Male,White,30,25-60,75830,608,246492,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
5742,Female,Hispanic,30,25-60,151100,668,275494,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
811,Male,Hispanic,40,25-60,141086,750,405028,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
7114,Male,Asian,79,Over 60,172224,751,148440,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
